boot,ts,seconds,voltage,lux,kelvin,temp,humidity
0,1621012489,3,832,2.72,2164,21.00,57.10
1,1621012499,41,824,3.26,2150,0.00,0.00
2,1621012543,41,906,0.01,5201,0.00,0.00
3,1621012543,82,906,0.17,3213,0.00,0.00
4,1621012543,123,906,0.14,2732,0.00,0.00
5,1621012543,164,906,0.17,2515,0.00,0.00
6,1621012543,205,906,0.18,2519,0.00,0.00
7,1621012543,246,906,0.18,2519,0.00,0.00
8,1621012543,290,906,0.18,2541,22.00,53.50
9,1621012543,331,906,0.11,5201,0.00,0.00
10,1621012543,372,906,0.11,5201,0.00,0.00
11,1621012543,413,906,0.11,5201,0.00,0.00
12,1621012543,454,906,0.11,5201,0.00,0.00
13,1621012543,495,906,0.11,5201,0.00,0.00
14,1621012543,537,906,0.11,5201,0.00,0.00
15,1621012543,578,906,0.13,3296,0.00,0.00
16,1621012543,621,906,0.13,3296,21.70,52.20
17,1621012543,662,906,0.13,3296,0.00,0.00
18,1621012543,703,906,0.13,3296,0.00,0.00
19,1621012543,744,906,0.13,3296,0.00,0.00
20,1621012543,786,905,0.13,3296,0.00,0.00
21,1621012543,827,905,0.23,2661,0.00,0.00
22,1621012543,868,905,0.23,2661,0.00,0.00
23,1621012543,909,905,0.23,2661,0.00,0.00
24,1621012543,952,905,0.23,2661,21.20,52.60
25,1621012543,993,905,0.16,5201,0.00,0.00
26,1621012543,1035,905,0.28,3296,0.00,0.00
27,1621012543,1076,905,0.16,5201,0.00,0.00
28,1621012543,1117,905,0.28,3296,0.00,0.00
29,1621012543,1158,905,0.28,3296,0.00,0.00
30,1621012543,1199,905,0.28,3296,0.00,0.00
31,1621012543,1240,905,0.23,2661,0.00,0.00
32,1621012543,1284,905,0.13,3296,21.00,54.30
33,1621012543,1325,905,0.13,3296,0.00,0.00
34,1621012543,1366,905,0.13,3296,0.00,0.00
35,1621012543,1407,905,0.11,5201,0.00,0.00
36,1621012543,1448,904,0.11,5201,0.00,0.00
37,1621012543,1489,905,0.11,5201,0.00,0.00
38,1621012543,1531,905,0.11,5201,0.00,0.00
39,1621012543,1572,904,0.11,5201,0.00,0.00
40,1621012543,1615,903,0.11,5201,20.50,60.40
41,1621012543,1656,903,0.05,5201,0.00,0.00
42,1621012543,1697,903,0.05,5201,0.00,0.00
43,1621012543,1738,904,0.05,5201,0.00,0.00
44,1621012543,1780,903,0.05,5201,0.00,0.00
45,1621012543,1821,903,0.05,5201,0.00,0.00
46,1621012543,1862,903,0.05,5201,0.00,0.00
47,1621012543,1903,903,0.05,5201,0.00,0.00
48,1621012543,1946,903,0.05,5201,19.70,63.90
49,1621012543,1987,903,0.05,5201,0.00,0.00
50,1621012543,2029,903,0.05,5201,0.00,0.00
51,1621012543,2070,903,0.05,5201,0.00,0.00
52,1621012543,2111,903,0.05,5201,0.00,0.00
53,1621012543,2152,903,0.05,5201,0.00,0.00
54,1621012543,2193,903,0.05,5201,0.00,0.00
55,1621012543,2234,903,0.05,5201,0.00,0.00
56,1621012543,2278,902,0.05,5201,19.30,65.70
57,1621012543,2319,903,0.05,5201,0.00,0.00
58,1621012543,2360,902,0.05,5201,0.00,0.00
59,1621012543,2401,902,0.05,5201,0.00,0.00
60,1621012543,2442,902,0.05,5201,0.00,0.00
61,1621012543,2483,902,0.05,5201,0.00,0.00
62,1621012543,2525,902,0.05,5201,0.00,0.00
63,1621012543,2566,902,0.05,5201,0.00,0.00
64,1621012543,2609,902,0.05,5201,19.00,66.80
65,1621012543,2650,902,0.05,5201,0.00,0.00
66,1621012543,2691,902,0.09,65535,0.00,0.00
67,1621012543,2732,902,0.05,5201,0.00,0.00
68,1621012543,2774,902,0.05,5201,0.00,0.00
69,1621012543,2815,902,-0.07,65535,0.00,0.00
70,1621012543,2856,902,0.09,65535,0.00,0.00
71,1621012543,2897,902,0.05,5201,0.00,0.00
72,1621012543,2940,901,-0.07,65535,18.90,68.00
73,1621012543,2981,902,-0.07,65535,0.00,0.00
74,1621012543,3022,902,0.09,65535,0.00,0.00
75,1621012543,3064,902,0.05,5201,0.00,0.00
76,1621012543,3105,902,-0.07,65535,0.00,0.00
77,1621012543,3146,902,0.08,3677,0.00,0.00
78,1621012543,3187,902,0.08,3677,0.00,0.00
79,1621012543,3228,901,0.08,3677,0.00,0.00
80,1621012543,3271,900,0.08,3677,18.70,69.30
81,1621012543,3313,900,0.06,3931,0.00,0.00
82,1621012543,3354,901,0.06,3931,0.00,0.00
83,1621012543,3395,900,0.05,5201,0.00,0.00
84,1621012543,3436,900,0.05,5201,0.00,0.00
85,1621012543,3477,900,0.05,5201,0.00,0.00
86,1621012543,3518,900,0.05,5201,0.00,0.00
87,1621012543,3560,900,0.05,5201,0.00,0.00
88,1621012543,3603,900,0.05,5201,18.60,69.70
89,1621012543,3644,900,0.05,5201,0.00,0.00
90,1621012543,3685,900,0.05,5201,0.00,0.00
91,1621012543,3726,900,0.05,5201,0.00,0.00
92,1621012543,3767,900,0.06,3931,0.00,0.00
93,1621012543,3809,900,0.08,3677,0.00,0.00
94,1621012543,3850,900,0.08,3677,0.00,0.00
95,1621012543,3891,900,0.08,3677,0.00,0.00
96,1621012543,3934,898,0.08,3677,18.60,70.60
97,1621012543,3975,900,0.08,3677,0.00,0.00
98,1621012543,4016,900,0.08,3677,0.00,0.00
99,1621012543,4058,900,0.08,3677,0.00,0.00
100,1621012543,4099,900,0.08,3677,0.00,0.00
101,1621012543,4140,900,0.08,3677,0.00,0.00
102,1621012543,4181,900,0.08,3677,0.00,0.00
103,1621012543,4222,900,0.08,3677,0.00,0.00
104,1621012543,4265,898,0.08,3677,18.60,71.10
105,1621012543,4307,898,0.08,3677,0.00,0.00
106,1621012543,4348,898,0.06,3931,0.00,0.00
107,1621012543,4389,898,0.05,5201,0.00,0.00
108,1621012543,4430,898,0.05,5201,0.00,0.00
109,1621012543,4471,898,0.05,5201,0.00,0.00
110,1621012543,4512,898,0.05,5201,0.00,0.00
111,1621012543,4554,898,0.05,5201,0.00,0.00
112,1621012543,4597,898,0.05,5201,18.50,70.80
113,1621012543,4638,898,0.05,5201,0.00,0.00
114,1621012543,4679,898,0.05,5201,0.00,0.00
115,1621012543,4720,898,0.05,5201,0.00,0.00
116,1621012543,4761,816,0.05,5201,0.00,0.00
117,1621017298,41,897,0.05,5201,0.00,0.00
118,1621017298,82,898,0.05,5201,0.00,0.00
119,1621017298,123,897,0.05,5201,0.00,0.00
120,1621017298,166,897,0.04,5201,18.50,71.00
121,1621017298,207,898,0.04,5201,0.00,0.00
122,1621017298,249,897,0.04,5201,0.00,0.00
123,1621017298,290,897,0.05,5201,0.00,0.00
124,1621017298,331,897,0.05,5201,0.00,0.00
125,1621017298,372,897,0.05,5201,0.00,0.00
126,1621017298,413,897,0.05,5201,0.00,0.00
127,1621017298,454,897,0.05,5201,0.00,0.00
128,1621017298,498,897,0.05,3677,18.40,70.90
129,1621017298,539,897,0.08,3677,0.00,0.00
130,1621017298,580,897,0.08,3677,0.00,0.00
131,1621017298,621,897,0.08,3677,0.00,0.00
132,1621017298,662,897,0.08,3677,0.00,0.00
133,1621017298,703,897,0.10,3931,0.00,0.00
134,1621017298,745,897,0.09,65535,0.00,0.00
135,1621017298,786,897,0.05,5201,0.00,0.00
136,1621017298,829,897,0.05,5201,18.40,70.70
137,1621017298,870,897,0.09,65535,0.00,0.00
138,1621017298,911,897,0.09,65535,0.00,0.00
139,1621017298,952,897,0.05,5201,0.00,0.00
140,1621017298,994,897,0.05,5201,0.00,0.00
141,1621017298,1035,897,0.05,5201,0.00,0.00
142,1621017298,1076,897,0.09,65535,0.00,0.00
143,1621017298,1117,897,0.05,5201,0.00,0.00
144,1621017298,1160,896,0.09,65535,18.40,70.30
145,1621017298,1201,897,0.09,65535,0.00,0.00
146,1621017298,1242,897,0.05,5201,0.00,0.00
147,1621017298,1284,896,0.09,65535,0.00,0.00
148,1621017298,1325,897,0.05,5201,0.00,0.00
149,1621017298,1366,896,0.09,65535,0.00,0.00
150,1621017298,1407,896,-0.07,65535,0.00,0.00
151,1621017298,1448,896,0.08,3677,0.00,0.00
152,1621017298,1491,896,0.08,3677,18.40,70.20
153,1621017298,1533,896,0.08,3677,0.00,0.00
154,1621017298,1574,896,0.05,5201,0.00,0.00
155,1621017298,1615,896,0.05,5201,0.00,0.00
156,1621017298,1656,896,0.05,5201,0.00,0.00
157,1621017298,1697,896,0.04,5201,0.00,0.00
158,1621017298,1738,896,0.07,3296,0.00,0.00
159,1621017298,1780,896,0.07,3296,0.00,0.00
160,1621017298,1823,896,0.07,5201,18.40,70.10
161,1621017298,1864,895,0.03,5201,0.00,0.00
162,1621017298,1905,896,0.03,5201,0.00,0.00
163,1621017298,1946,896,0.03,5201,0.00,0.00
164,1621017298,1987,895,0.03,5201,0.00,0.00
165,1621017298,2029,896,0.03,5201,0.00,0.00
166,1621017298,2070,895,0.03,5201,0.00,0.00
167,1621017298,2111,895,0.07,5201,0.00,0.00
168,1621017298,2154,895,0.07,5201,18.20,70.60
169,1621017298,2195,895,0.07,5201,0.00,0.00
170,1621017298,2236,895,0.03,5201,0.00,0.00
171,1621017298,2278,895,0.03,5201,0.00,0.00
172,1621017298,2319,895,0.02,3931,0.00,0.00
173,1621017298,2360,895,0.02,3931,0.00,0.00
174,1621017298,2401,895,0.02,3931,0.00,0.00
175,1621017298,2442,895,0.02,3931,0.00,0.00
176,1621017298,2485,895,0.02,3931,18.00,71.60
177,1621017298,2527,895,0.02,3931,0.00,0.00
178,1621017298,2568,895,0.01,5201,0.00,0.00
179,1621017298,2609,895,0.01,5201,0.00,0.00
180,1621017298,2650,895,0.01,5201,0.00,0.00
181,1621017298,2691,895,0.01,5201,0.00,0.00
182,1621017298,2732,895,0.01,5201,0.00,0.00
183,1621017298,2774,895,0.01,5201,0.00,0.00
184,1621017298,2817,895,0.01,5201,17.80,72.00
185,1621017298,2858,895,0.01,5201,0.00,0.00
186,1621017298,2899,895,0.01,5201,0.00,0.00
187,1621017298,2940,895,0.01,5201,0.00,0.00
188,1621017298,2981,895,0.01,5201,0.00,0.00
189,1621017298,3023,895,0.01,5201,0.00,0.00
190,1621017298,3064,895,0.02,3931,0.00,0.00
191,1621017298,3105,895,0.02,3931,0.00,0.00
192,1621017298,3148,894,0.02,3931,17.70,72.70
193,1621017298,3189,895,0.02,3931,0.00,0.00
194,1621017298,3230,895,0.02,3931,0.00,0.00
195,1621017298,3272,894,0.02,3931,0.00,0.00
196,1621017298,3313,894,0.02,3931,0.00,0.00
197,1621017298,3354,894,0.02,3931,0.00,0.00
198,1621017298,3395,894,0.02,3931,0.00,0.00
199,1621017298,3436,894,0.02,3931,0.00,0.00
200,1621017298,3479,894,0.02,3931,17.60,73.00
201,1621017298,3521,894,0.02,3931,0.00,0.00
202,1621017298,3562,894,0.02,3931,0.00,0.00
203,1621017298,3603,894,0.02,3931,0.00,0.00
204,1621017298,3644,894,0.02,3931,0.00,0.00
205,1621017298,3685,894,0.02,3931,0.00,0.00
206,1621017298,3726,894,0.02,3931,0.00,0.00
207,1621017298,3768,894,0.02,3931,0.00,0.00
208,1621017298,3811,894,0.02,3931,17.60,73.40
209,1621017298,3852,894,0.02,3931,0.00,0.00
210,1621017298,3893,894,0.03,5201,0.00,0.00
211,1621017298,3934,894,0.03,5201,0.00,0.00
212,1621017298,3975,894,0.03,5201,0.00,0.00
213,1621017298,4017,894,0.03,5201,0.00,0.00
214,1621017298,4058,894,0.03,5201,0.00,0.00
215,1621017298,4099,894,0.02,3931,0.00,0.00
216,1621017298,4142,894,0.02,3931,17.50,73.50
217,1621017298,4183,894,0.02,3931,0.00,0.00
218,1621017298,4224,894,0.02,3931,0.00,0.00
219,1621017298,4266,894,0.02,3931,0.00,0.00
220,1621017298,4307,894,0.02,3931,0.00,0.00
221,1621017298,4348,894,0.02,3931,0.00,0.00
222,1621017298,4389,894,0.02,3931,0.00,0.00
223,1621017298,4430,894,0.03,5201,0.00,0.00
224,1621017298,4473,893,0.02,3931,17.50,73.50
225,1621017298,4515,894,0.02,3931,0.00,0.00
226,1621017298,4556,893,0.02,3931,0.00,0.00
227,1621017298,4597,893,0.02,3931,0.00,0.00
228,1621017298,4638,811,0.02,3931,0.00,0.00
229,1621021928,41,893,0.02,3931,0.00,0.00
230,1621021928,82,893,0.02,3931,0.00,0.00
231,1621021928,123,893,0.02,3931,0.00,0.00
232,1621021928,166,893,0.02,3931,17.40,73.70
233,1621021928,207,893,0.02,3931,0.00,0.00
234,1621021928,249,893,0.02,3931,0.00,0.00
235,1621021928,290,893,0.03,5201,0.00,0.00
236,1621021928,331,893,0.03,5201,0.00,0.00
237,1621021928,372,893,0.07,5201,0.00,0.00
238,1621021928,413,893,0.07,5201,0.00,0.00
239,1621021928,454,893,0.07,3296,0.00,0.00
240,1621021928,498,892,0.07,3296,17.30,74.00
241,1621021928,539,893,0.07,3296,0.00,0.00
242,1621021928,580,892,0.07,3296,0.00,0.00
243,1621021928,621,893,0.07,3296,0.00,0.00
244,1621021928,662,893,0.07,3296,0.00,0.00
245,1621021928,703,892,0.07,3296,0.00,0.00
246,1621021928,745,893,0.06,2661,0.00,0.00
247,1621021928,786,893,0.07,5201,0.00,0.00
248,1621021928,829,892,0.03,5201,17.30,74.40
249,1621021928,870,892,0.03,5201,0.00,0.00
250,1621021928,911,892,0.03,5201,0.00,0.00
251,1621021928,952,892,0.02,3931,0.00,0.00
252,1621021928,994,892,0.02,3931,0.00,0.00
253,1621021928,1035,892,0.02,3931,0.00,0.00
254,1621021928,1076,893,0.02,3931,0.00,0.00
255,1621021928,1117,890,0.01,5201,0.00,0.00
256,1621021928,1160,890,0.01,5201,17.20,74.60
257,1621021928,1201,891,0.01,5201,0.00,0.00
258,1621021928,1243,890,0.01,5201,0.00,0.00
259,1621021928,1284,890,0.01,5201,0.00,0.00
260,1621021928,1325,891,0.02,3931,0.00,0.00
261,1621021928,1366,890,0.01,5201,0.00,0.00
262,1621021928,1407,890,0.01,5201,0.00,0.00
263,1621021928,1448,890,0.01,5201,0.00,0.00
264,1621021928,1492,890,0.01,5201,17.10,75.00
265,1621021928,1533,890,0.01,5201,0.00,0.00
266,1621021928,1574,890,0.01,5201,0.00,0.00
267,1621021928,1615,890,0.02,3931,0.00,0.00
268,1621021928,1656,890,0.02,3931,0.00,0.00
269,1621021928,1697,890,0.02,3931,0.00,0.00
270,1621021928,1739,890,0.02,3931,0.00,0.00
271,1621021928,1780,890,0.02,3931,0.00,0.00
272,1621021928,1823,890,0.02,3931,17.00,75.70
273,1621021928,1864,890,0.02,3931,0.00,0.00
274,1621021928,1905,890,0.02,3931,0.00,0.00
275,1621021928,1946,890,0.02,3931,0.00,0.00
276,1621021928,1988,890,0.02,3931,0.00,0.00
277,1621021928,2029,890,0.02,3931,0.00,0.00
278,1621021928,2070,890,0.02,3931,0.00,0.00
279,1621021928,2111,890,0.02,3931,0.00,0.00
280,1621021928,2154,889,0.02,3931,17.00,76.20
281,1621021928,2195,890,0.02,3931,0.00,0.00
282,1621021928,2237,890,0.02,3931,0.00,0.00
283,1621021928,2278,890,0.02,3931,0.00,0.00
284,1621021928,2319,890,0.02,3931,0.00,0.00
285,1621021928,2360,890,0.02,3931,0.00,0.00
286,1621021928,2401,890,0.02,3931,0.00,0.00
287,1621021928,2442,890,0.03,5201,0.00,0.00
288,1621021928,2486,889,0.03,5201,17.00,76.40
289,1621021928,2527,890,0.03,5201,0.00,0.00
290,1621021928,2568,890,0.03,5201,0.00,0.00
291,1621021928,2609,890,0.03,5201,0.00,0.00
292,1621021928,2650,889,0.03,5201,0.00,0.00
293,1621021928,2691,890,0.03,5201,0.00,0.00
294,1621021928,2733,890,0.07,5201,0.00,0.00
295,1621021928,2774,890,0.07,5201,0.00,0.00
296,1621021928,2817,889,0.07,5201,17.00,76.60
297,1621021928,2858,889,0.07,5201,0.00,0.00
298,1621021928,2899,889,0.07,5201,0.00,0.00
299,1621021928,2940,890,0.07,5201,0.00,0.00
300,1621021928,2982,889,0.07,5201,0.00,0.00
301,1621021928,3023,890,0.07,5201,0.00,0.00
302,1621021928,3064,889,0.07,5201,0.00,0.00
303,1621021928,3105,889,0.07,5201,0.00,0.00
304,1621021928,3148,889,0.07,5201,17.10,76.60
305,1621021928,3189,889,0.06,2661,0.00,0.00
306,1621021928,3231,889,0.06,2661,0.00,0.00
307,1621021928,3272,889,0.07,3296,0.00,0.00
308,1621021928,3313,889,0.07,3296,0.00,0.00
309,1621021928,3354,889,0.04,5201,0.00,0.00
310,1621021928,3395,889,0.04,5201,0.00,0.00
311,1621021928,3436,889,0.04,5201,0.00,0.00
312,1621021928,3480,889,0.04,5201,17.10,76.80
313,1621021928,3521,889,0.04,5201,0.00,0.00
314,1621021928,3562,889,0.04,5201,0.00,0.00
315,1621021928,3603,889,0.07,3296,0.00,0.00
316,1621021928,3644,889,0.07,3296,0.00,0.00
317,1621021928,3685,889,0.07,3296,0.00,0.00
318,1621021928,3727,889,0.06,2661,0.00,0.00
319,1621021928,3768,889,0.06,2661,0.00,0.00
320,1621021928,3811,888,0.07,5201,17.10,76.30
321,1621021928,3852,889,0.07,5201,0.00,0.00
322,1621021928,3893,889,0.07,5201,0.00,0.00
323,1621021928,3934,889,0.03,5201,0.00,0.00
324,1621021928,3976,889,0.03,5201,0.00,0.00
325,1621021928,4017,889,0.03,5201,0.00,0.00
326,1621021928,4058,889,0.02,3931,0.00,0.00
327,1621021928,4099,889,0.02,3931,0.00,0.00
328,1621021928,4142,888,0.01,5201,17.00,76.50
329,1621021928,4183,889,0.01,5201,0.00,0.00
330,1621021928,4225,889,0.01,5201,0.00,0.00
331,1621021928,4266,889,0.01,5201,0.00,0.00
332,1621021928,4307,889,0.01,5201,0.00,0.00
333,1621021928,4348,889,0.01,5201,0.00,0.00
334,1621021928,4389,889,0.01,5201,0.00,0.00
335,1621021928,4430,889,0.01,5201,0.00,0.00
336,1621021928,4474,888,0.01,5201,16.90,78.00
337,1621021928,4515,888,0.01,5201,0.00,0.00
338,1621021928,4556,888,0.02,3931,0.00,0.00
339,1621021928,4597,888,0.02,3931,0.00,0.00
340,1621021928,4638,888,0.02,3931,0.00,0.00
341,1621021928,4679,807,0.03,5201,0.00,0.00
342,1621026600,41,888,0.02,3931,0.00,0.00
343,1621026600,82,888,0.02,3931,0.00,0.00
344,1621026600,125,888,0.02,3931,16.80,78.80
345,1621026600,166,888,0.01,5201,0.00,0.00
346,1621026600,207,888,0.01,5201,0.00,0.00
347,1621026600,249,888,0.01,5201,0.00,0.00
348,1621026600,290,888,0.02,3931,0.00,0.00
349,1621026600,331,888,0.02,3931,0.00,0.00
350,1621026600,372,888,0.02,3931,0.00,0.00
351,1621026600,413,888,0.02,3931,0.00,0.00
352,1621026600,456,888,0.01,5201,16.70,79.20
353,1621026600,498,888,0.01,5201,0.00,0.00
354,1621026600,539,888,0.01,5201,0.00,0.00
355,1621026600,580,888,0.01,5201,0.00,0.00
356,1621026600,621,888,0.01,5201,0.00,0.00
357,1621026600,662,888,0.02,3931,0.00,0.00
358,1621026600,703,888,0.02,3931,0.00,0.00
359,1621026600,745,888,0.01,5201,0.00,0.00
360,1621026600,788,888,0.03,5201,16.70,79.30
361,1621026600,829,888,0.03,5201,0.00,0.00
362,1621026600,870,888,0.07,5201,0.00,0.00
363,1621026600,911,888,0.07,5201,0.00,0.00
364,1621026600,952,888,0.07,5201,0.00,0.00
365,1621026600,994,888,0.07,5201,0.00,0.00
366,1621026600,1035,888,0.06,2661,0.00,0.00
367,1621026600,1076,888,0.06,2661,0.00,0.00
368,1621026600,1119,886,0.07,3296,16.70,79.60
369,1621026600,1160,888,0.07,3296,0.00,0.00
370,1621026600,1201,888,0.04,5201,0.00,0.00
371,1621026600,1243,888,0.04,5201,0.00,0.00
372,1621026600,1284,888,0.04,5201,0.00,0.00
373,1621026600,1325,888,0.04,5201,0.00,0.00
374,1621026600,1366,888,0.04,5201,0.00,0.00
375,1621026600,1407,886,0.05,5201,0.00,0.00
376,1621026600,1450,886,0.05,5201,16.80,79.60
377,1621026600,1492,888,0.05,5201,0.00,0.00
378,1621026600,1533,886,0.05,5201,0.00,0.00
379,1621026600,1574,888,0.05,5201,0.00,0.00
380,1621026600,1615,886,0.05,5201,0.00,0.00
381,1621026600,1656,886,0.05,5201,0.00,0.00
382,1621026600,1697,888,0.06,3931,0.00,0.00
383,1621026600,1739,888,0.08,3677,0.00,0.00
384,1621026600,1782,886,0.08,3677,16.80,79.40
385,1621026600,1823,886,0.08,3677,0.00,0.00
386,1621026600,1864,886,0.08,3677,0.00,0.00
387,1621026600,1905,886,0.05,5201,0.00,0.00
388,1621026600,1946,886,0.09,65535,0.00,0.00
389,1621026600,1988,886,0.09,65535,0.00,0.00
390,1621026600,2029,888,0.09,65535,0.00,0.00
391,1621026600,2070,886,0.05,5201,0.00,0.00
392,1621026600,2113,886,0.05,5201,16.90,79.80
393,1621026600,2154,886,0.05,5201,0.00,0.00
394,1621026600,2195,886,0.05,5201,0.00,0.00
395,1621026600,2237,886,0.05,5201,0.00,0.00
396,1621026600,2278,886,0.05,5201,0.00,0.00
397,1621026600,2319,886,0.11,5201,0.00,0.00
398,1621026600,2360,886,0.11,5201,0.00,0.00
399,1621026600,2401,886,-0.02,12821,0.00,0.00
400,1621026600,2444,886,0.04,9011,16.90,79.70
401,1621026600,2486,886,0.11,5201,0.00,0.00
402,1621026600,2527,886,0.04,9011,0.00,0.00
403,1621026600,2568,886,0.16,5755,0.00,0.00
404,1621026600,2609,886,0.18,5915,0.00,0.00
405,1621026600,2650,886,0.21,6003,0.00,0.00
406,1621026600,2691,886,0.26,5946,0.00,0.00
407,1621026600,2733,886,0.30,6039,0.00,0.00
408,1621026600,2776,885,0.36,6080,16.70,80.00
409,1621026600,2817,886,0.44,6135,0.00,0.00
410,1621026600,2858,886,0.52,6194,0.00,0.00
411,1621026600,2899,886,0.61,6175,0.00,0.00
412,1621026600,2940,886,0.73,6160,0.00,0.00
413,1621026600,2982,886,0.88,6101,0.00,0.00
414,1621026600,3023,886,1.04,6031,0.00,0.00
415,1621026600,3064,886,1.25,5925,0.00,0.00
416,1621026600,3107,885,1.49,5798,16.60,80.30
417,1621026600,3148,886,1.82,5631,0.00,0.00
418,1621026600,3189,885,2.20,5459,0.00,0.00
419,1621026600,3231,885,2.68,5298,0.00,0.00
420,1621026600,3272,886,3.28,5140,0.00,0.00
421,1621026600,3313,886,3.99,5016,0.00,0.00
422,1621026600,3354,885,4.82,4917,0.00,0.00
423,1621026600,3395,885,5.77,4836,0.00,0.00
424,1621026600,3438,885,6.82,4784,16.60,80.90
425,1621026600,3480,886,8.02,4760,0.00,0.00
426,1621026600,3521,886,9.36,4748,0.00,0.00
427,1621026600,3562,886,11.01,4734,0.00,0.00
428,1621026600,3603,885,12.93,4732,0.00,0.00
429,1621026600,3645,885,15.10,4749,0.00,0.00
430,1621026600,3686,885,17.53,4777,0.00,0.00
431,1621026600,3727,885,20.29,4812,0.00,0.00
432,1621026600,3771,885,23.42,4867,16.50,81.40
433,1621026600,3812,885,27.08,4946,0.00,0.00
434,1621026600,3853,885,30.98,5034,0.00,0.00
435,1621026600,3894,885,35.03,5123,0.00,0.00
436,1621026600,3936,885,39.76,5202,0.00,0.00
437,1621026600,3977,885,45.13,5257,0.00,0.00
438,1621026600,4018,885,47.69,5266,0.00,0.00
439,1621026600,4059,885,53.56,5271,0.00,0.00
440,1621026600,4102,885,60.69,5146,16.50,81.80
441,1621026600,4142,885,62.74,4949,0.00,0.00
442,1621026600,4183,885,71.29,4798,0.00,0.00
443,1621026600,4223,885,79.25,4752,0.00,0.00
444,1621026600,4264,885,87.11,4799,0.00,0.00
445,1621026600,4304,885,95.87,4850,0.00,0.00
446,1621026600,4345,885,105.76,4910,0.00,0.00
447,1621026600,4385,885,172.12,5043,0.00,0.00
448,1621026600,4427,885,182.67,5297,16.60,81.60
449,1621026600,4468,885,192.94,5600,0.00,0.00
450,1621026600,4508,885,204.58,5809,0.00,0.00
451,1621026600,4548,885,219.42,5914,0.00,0.00
452,1621026600,4588,885,234.82,5994,0.00,0.00
453,1621026600,4628,805,252.37,6032,0.00,0.00
454,1621031219,40,885,281.68,5940,0.00,0.00
455,1621031219,80,885,255.49,6289,0.00,0.00
456,1621031219,122,885,300.18,6153,16.60,81.80
457,1621031219,162,885,300.18,6153,0.00,0.00
458,1621031219,203,885,344.88,6047,0.00,0.00
459,1621031219,243,885,389.57,5963,0.00,0.00
460,1621031219,283,885,536.30,5201,0.00,0.00
461,1621031219,323,885,451.82,5201,0.00,0.00
462,1621031219,364,885,580.99,5201,0.00,0.00
463,1621031219,404,885,523.64,5787,0.00,0.00
464,1621031219,446,885,568.33,5745,16.60,81.20
465,1621031219,486,885,585.90,5201,0.00,0.00
466,1621031219,526,885,657.72,5677,0.00,0.00
467,1621031219,567,885,675.28,5201,0.00,0.00
468,1621031219,607,885,657.72,5677,0.00,0.00
469,1621031219,647,885,702.41,5649,0.00,0.00
470,1621031219,687,885,729.53,6153,0.00,0.00
471,1621031219,728,885,774.22,6097,0.00,0.00
472,1621031219,770,885,716.88,6545,16.60,80.80
473,1621031219,810,885,818.92,6047,0.00,0.00
474,1621031219,850,885,863.61,6003,0.00,0.00
475,1621031219,891,885,806.26,6404,0.00,0.00
476,1621031219,931,885,908.30,5963,0.00,0.00
477,1621031219,971,884,952.99,5926,0.00,0.00
478,1621031219,1011,885,997.68,5893,0.00,0.00
479,1621031219,1051,885,957.90,5836,0.00,0.00
480,1621031219,1094,884,985.02,6194,16.60,81.20
481,1621031219,1134,885,1029.72,6153,0.00,0.00
482,1621031219,1174,885,1047.28,5787,0.00,0.00
483,1621031219,1214,885,1176.45,5787,0.00,0.00
484,1621031219,1255,885,1163.79,6047,0.00,0.00
485,1621031219,1295,884,1270.74,5692,0.00,0.00
486,1621031219,1335,885,1360.12,5662,0.00,0.00
487,1621031219,1375,885,1449.51,5636,0.00,0.00
488,1621031219,1417,884,1494.20,5624,16.80,81.60
489,1621031219,1458,885,1628.27,5591,0.00,0.00
490,1621031219,1498,885,1807.04,5555,0.00,0.00
491,1621031219,1538,885,2043.16,5363,0.00,0.00
492,1621031219,1578,885,2328.87,5201,0.00,0.00
493,1621031219,1619,885,2569.90,5078,0.00,0.00
494,1621031219,1659,885,4194.56,4028,0.00,0.00
495,1621031219,1699,885,7362.50,3378,0.00,0.00
496,1621031219,1741,885,9494.52,3251,17.20,81.60
497,1621031219,1781,885,15670.76,3032,0.00,0.00
498,1621031219,1822,885,19199.33,2972,0.00,0.00
499,1621031219,1862,885,0.00,0,0.00,0.00
500,1621031219,1902,886,0.00,0,0.00,0.00
501,1621031219,1942,886,0.00,0,0.00,0.00
502,1621031219,1983,886,0.00,0,0.00,0.00
503,1621031219,2023,886,0.00,0,0.00,0.00
504,1621031219,2065,886,0.00,0,20.90,75.70
505,1621031219,2105,888,0.00,0,0.00,0.00
506,1621031219,2146,888,0.00,0,0.00,0.00
507,1621031219,2186,888,0.00,0,0.00,0.00
508,1621031219,2226,888,0.00,0,0.00,0.00
509,1621031219,2266,888,0.00,0,0.00,0.00
510,1621031219,2307,888,0.00,0,0.00,0.00
511,1621031219,2347,888,0.00,0,0.00,0.00
512,1621031219,2389,888,0.00,0,24.50,63.40
513,1621031219,2429,889,0.00,0,0.00,0.00
514,1621031219,2470,889,0.00,0,0.00,0.00
515,1621031219,2510,889,0.00,0,0.00,0.00
516,1621031219,2550,889,0.00,0,0.00,0.00
517,1621031219,2590,889,0.00,0,0.00,0.00
518,1621031219,2630,889,0.00,0,0.00,0.00
519,1621031219,2671,890,0.00,0,0.00,0.00
520,1621031219,2713,889,21880.32,3684,26.70,54.20
